guest_id,first_name,last_name,email,customer_type,origin_country,preferred_room_type,loyalty_member,registered_date,total_stays,average_rating
GUEST001319,Ahmed,Schmidt,guest001319@email.com,Business,Belgium,Family,False,2023-07-15,16,5.0
GUEST001320,John,Smith,guest001320@email.com,Business,Italy,Suite,False,2024-05-01,6,3.5
GUEST001321,Maria,Smith,guest001321@email.com,Family,USA,Suite,False,2023-02-26,4,4.9
GUEST001322,Maria,Martin,guest001322@email.com,Business,Germany,Penthouse,False,2022-04-17,3,4.6
GUEST001323,Emma,Schmidt,guest001323@email.com,Business,Netherlands,Penthouse,False,2022-08-13,9,3.2
GUEST001324,Klaus,Brown,guest001324@email.com,Business,China,Family,False,2022-07-17,2,4.5
GUEST001325,John,Smith,guest001325@email.com,Business,Germany,Suite,False,2023-09-27,3,4.6
GUEST001326,Maria,Smith,guest001326@email.com,Business,Italy,Family,False,2024-08-19,8,3.3
GUEST001327,Lucia,Garcia,guest001327@email.com,Couple,France,Deluxe,False,2024-08-31,3,4.9
GUEST001328,Lucia,Johnson,guest001328@email.com,Leisure,Netherlands,Deluxe,False,2023-12-27,5,4.9
GUEST001329,Maria,Johnson,guest001329@email.com,Couple,Netherlands,Standard,False,2024-05-26,6,5.0
GUEST001330,Lucia,Mueller,guest001330@email.com,Leisure,USA,Standard,False,2023-01-20,1,3.4
GUEST001331,Lucia,Mueller,guest001331@email.com,Leisure,Italy,Standard,True,2024-07-06,12,3.5
GUEST001332,Maria,Mueller,guest001332@email.com,Business,China,Deluxe,False,2022-09-17,1,3.9
GUEST001333,Klaus,Rossi,guest001333@email.com,Couple,Spain,Standard,False,2023-11-08,2,4.7
GUEST001334,Maria,Rossi,guest001334@email.com,Solo Travel,Spain,Penthouse,False,2024-08-02,5,4.0
GUEST001335,Klaus,Zhang,guest001335@email.com,Solo Travel,Netherlands,Family,True,2023-12-10,2,4.5
GUEST001336,Yuki,Brown,guest001336@email.com,Couple,France,Deluxe,False,2022-06-15,6,3.9
GUEST001337,Maria,Brown,guest001337@email.com,Family,Italy,Family,True,2024-03-06,4,4.4
GUEST001338,John,Zhang,guest001338@email.com,Couple,Greece,Penthouse,False,2023-02-02,1,4.3
GUEST001339,Yuki,Smith,guest001339@email.com,Leisure,Italy,Standard,False,2022-09-22,3,3.5
GUEST001340,Klaus,Mueller,guest001340@email.com,Business,France,Family,False,2023-03-28,4,3.9
GUEST001341,Maria,Rossi,guest001341@email.com,Leisure,Belgium,Standard,False,2024-08-08,2,3.4
GUEST001342,Sophie,Weber,guest001342@email.com,Family,UK,Family,False,2023-02-07,3,4.9
GUEST001343,Ahmed,Rossi,guest001343@email.com,Leisure,UK,Penthouse,False,2022-04-22,3,3.9
GUEST001344,Ahmed,Martin,guest001344@email.com,Leisure,USA,Deluxe,False,2024-02-27,4,4.8
GUEST001345,Francesca,Garcia,guest001345@email.com,Leisure,Germany,Standard,False,2023-09-21,2,5.0
GUEST001346,Maria,Rossi,guest001346@email.com,Solo Travel,China,Suite,False,2024-01-03,3,3.9
GUEST001347,Klaus,Johnson,guest001347@email.com,Leisure,Netherlands,Suite,False,2022-02-05,1,3.7
GUEST001348,Maria,Johnson,guest001348@email.com,Couple,Germany,Family,False,2023-08-09,2,4.2
GUEST001349,Klaus,Rossi,guest001349@email.com,Business,Italy,Deluxe,True,2022-01-20,1,4.0
GUEST001350,Emma,Mueller,guest001350@email.com,Leisure,Germany,Standard,False,2023-10-31,4,4.2
GUEST001351,John,Smith,guest001351@email.com,Solo Travel,Spain,Penthouse,False,2023-11-12,1,4.0
GUEST001352,Francesca,Brown,guest001352@email.com,Leisure,France,Deluxe,False,2022-06-05,6,4.2
GUEST001353,Yuki,Zhang,guest001353@email.com,Leisure,Germany,Standard,False,2023-08-12,9,3.7
GUEST001354,John,Martin,guest001354@email.com,Leisure,USA,Family,False,2023-12-26,1,4.7
GUEST001355,Emma,Rossi,guest001355@email.com,Couple,China,Penthouse,False,2023-03-23,2,4.0
GUEST001356,Francesca,Johnson,guest001356@email.com,Leisure,China,Suite,False,2023-07-08,5,4.5
GUEST001357,Sophie,Smith,guest001357@email.com,Couple,Italy,Standard,True,2023-01-29,2,3.2
GUEST001358,Emma,Johnson,guest001358@email.com,Couple,Netherlands,Penthouse,True,2023-08-04,2,4.0
GUEST001359,Marco,Schmidt,guest001359@email.com,Solo Travel,UK,Penthouse,False,2022-12-08,1,4.3
GUEST001360,Klaus,Zhang,guest001360@email.com,Couple,USA,Standard,False,2022-02-26,8,3.8
GUEST001361,Maria,Schmidt,guest001361@email.com,Couple,China,Family,False,2023-07-02,3,3.9
GUEST001362,Yuki,Johnson,guest001362@email.com,Solo Travel,Greece,Penthouse,False,2024-05-11,1,3.7
GUEST001363,Emma,Brown,guest001363@email.com,Family,Italy,Suite,True,2023-10-26,3,3.2
GUEST001364,Sophie,Mueller,guest001364@email.com,Family,Italy,Family,True,2023-07-22,2,4.9
GUEST001365,John,Zhang,guest001365@email.com,Leisure,Italy,Penthouse,False,2023-11-08,7,4.5
GUEST001366,Sophie,Brown,guest001366@email.com,Family,Italy,Family,True,2023-12-14,3,5.0
GUEST001367,Francesca,Johnson,guest001367@email.com,Family,France,Deluxe,False,2023-10-08,3,3.6
GUEST001368,Yuki,Rossi,guest001368@email.com,Leisure,Germany,Family,False,2022-03-28,3,4.8
GUEST001369,Emma,Garcia,guest001369@email.com,Business,USA,Suite,False,2022-05-24,3,3.9
GUEST001370,John,Garcia,guest001370@email.com,Family,France,Standard,False,2022-01-26,2,4.5
GUEST001371,Lucia,Garcia,guest001371@email.com,Family,USA,Standard,False,2023-05-16,2,4.3
GUEST001372,Francesca,Johnson,guest001372@email.com,Couple,Spain,Standard,False,2024-03-22,6,4.6
GUEST001373,Marco,Brown,guest001373@email.com,Couple,Spain,Standard,True,2023-05-27,1,4.0
GUEST001374,Marco,Rossi,guest001374@email.com,Couple,Greece,Penthouse,False,2024-09-16,3,4.2
GUEST001375,John,Smith,guest001375@email.com,Leisure,Spain,Penthouse,True,2022-12-14,2,3.7
GUEST001376,John,Schmidt,guest001376@email.com,Family,Germany,Standard,False,2024-03-17,4,4.1
GUEST001377,John,Zhang,guest001377@email.com,Business,Greece,Standard,False,2022-05-02,2,4.8
GUEST001378,Sophie,Martin,guest001378@email.com,Leisure,China,Suite,False,2023-04-15,3,4.3
GUEST001379,Marco,Mueller,guest001379@email.com,Business,Greece,Deluxe,False,2024-01-29,2,3.9
GUEST001380,Lucia,Garcia,guest001380@email.com,Solo Travel,USA,Deluxe,False,2024-08-05,8,5.0
GUEST001381,Maria,Smith,guest001381@email.com,Leisure,China,Penthouse,False,2024-01-24,5,3.4
GUEST001382,Ahmed,Rossi,guest001382@email.com,Leisure,China,Penthouse,False,2023-11-01,3,4.6
GUEST001383,John,Rossi,guest001383@email.com,Leisure,Spain,Family,False,2024-07-17,8,4.7
GUEST001384,Lucia,Smith,guest001384@email.com,Leisure,Belgium,Standard,False,2022-09-06,1,4.1
GUEST001385,Ahmed,Smith,guest001385@email.com,Solo Travel,UK,Deluxe,False,2022-06-26,1,3.5
GUEST001386,John,Brown,guest001386@email.com,Business,Germany,Penthouse,False,2024-04-20,3,4.8
GUEST001387,Maria,Rossi,guest001387@email.com,Business,Germany,Family,True,2023-09-18,1,4.8
GUEST001388,Ahmed,Weber,guest001388@email.com,Leisure,Italy,Family,True,2022-03-07,5,4.3
GUEST001389,Maria,Johnson,guest001389@email.com,Couple,China,Suite,False,2023-05-25,1,4.6
GUEST001390,Lucia,Weber,guest001390@email.com,Leisure,Netherlands,Standard,True,2022-08-14,2,3.8
GUEST001391,Maria,Garcia,guest001391@email.com,Leisure,Netherlands,Deluxe,False,2023-03-13,3,3.6
GUEST001392,Yuki,Zhang,guest001392@email.com,Family,Belgium,Family,True,2022-11-29,3,5.0
GUEST001393,Maria,Weber,guest001393@email.com,Business,China,Penthouse,False,2023-07-13,6,4.4
GUEST001394,Ahmed,Schmidt,guest001394@email.com,Family,Spain,Deluxe,False,2024-05-06,5,4.7
GUEST001395,Sophie,Smith,guest001395@email.com,Solo Travel,Germany,Standard,False,2023-08-31,9,4.1
GUEST001396,Ahmed,Schmidt,guest001396@email.com,Leisure,Spain,Penthouse,True,2022-03-06,5,4.0
GUEST001397,Maria,Brown,guest001397@email.com,Leisure,China,Standard,False,2022-05-25,1,4.9
GUEST001398,Francesca,Mueller,guest001398@email.com,Leisure,Netherlands,Family,False,2023-12-15,3,3.7
GUEST001399,Yuki,Martin,guest001399@email.com,Couple,Spain,Suite,False,2022-06-18,1,4.2
GUEST001400,Emma,Garcia,guest001400@email.com,Solo Travel,UK,Suite,True,2024-08-05,12,5.0
GUEST001401,Lucia,Smith,guest001401@email.com,Couple,Germany,Standard,False,2022-05-17,4,3.6
GUEST001402,Maria,Weber,guest001402@email.com,Family,USA,Deluxe,False,2023-01-21,2,3.9
GUEST001403,Ahmed,Smith,guest001403@email.com,Family,Belgium,Standard,False,2024-06-19,1,4.4
GUEST001404,Emma,Johnson,guest001404@email.com,Couple,Netherlands,Standard,True,2022-01-07,4,4.7
GUEST001405,John,Mueller,guest001405@email.com,Leisure,China,Deluxe,False,2024-08-06,3,4.1
GUEST001406,Maria,Weber,guest001406@email.com,Business,UK,Deluxe,False,2024-06-27,5,4.8
GUEST001407,Klaus,Zhang,guest001407@email.com,Couple,Italy,Deluxe,True,2023-12-12,7,4.1
GUEST001408,Emma,Mueller,guest001408@email.com,Family,Germany,Penthouse,True,2022-07-31,1,4.1
GUEST001409,Ahmed,Brown,guest001409@email.com,Leisure,Italy,Standard,False,2023-06-20,1,4.3
GUEST001410,Emma,Zhang,guest001410@email.com,Family,Germany,Penthouse,False,2022-09-02,20,4.3
GUEST001411,Ahmed,Weber,guest001411@email.com,Business,Spain,Standard,False,2023-12-10,3,4.2
GUEST001412,John,Weber,guest001412@email.com,Leisure,UK,Suite,False,2022-07-04,1,3.7
GUEST001413,Emma,Weber,guest001413@email.com,Leisure,Greece,Standard,False,2024-08-31,1,3.6
GUEST001414,Maria,Brown,guest001414@email.com,Family,Greece,Standard,True,2022-12-23,2,4.2
GUEST001415,Francesca,Smith,guest001415@email.com,Business,UK,Deluxe,True,2023-07-26,3,4.6
GUEST001416,Sophie,Garcia,guest001416@email.com,Leisure,Greece,Penthouse,False,2022-05-01,5,4.2
GUEST001417,Marco,Johnson,guest001417@email.com,Leisure,Netherlands,Family,False,2023-09-26,6,4.5
GUEST001418,Yuki,Martin,guest001418@email.com,Leisure,Greece,Penthouse,False,2023-06-04,4,3.7
GUEST001419,Sophie,Rossi,guest001419@email.com,Business,China,Deluxe,False,2024-02-28,1,4.8
GUEST001420,Sophie,Brown,guest001420@email.com,Business,France,Standard,False,2022-02-24,3,5.0
GUEST001421,Sophie,Johnson,guest001421@email.com,Business,Spain,Family,True,2024-03-26,4,3.9
GUEST001422,Ahmed,Rossi,guest001422@email.com,Solo Travel,Germany,Deluxe,False,2023-05-25,2,4.7
GUEST001423,Ahmed,Mueller,guest001423@email.com,Leisure,Netherlands,Family,True,2023-11-18,4,3.7
GUEST001424,John,Smith,guest001424@email.com,Couple,China,Penthouse,False,2023-10-23,7,4.7
GUEST001425,Yuki,Brown,guest001425@email.com,Business,China,Suite,False,2022-08-03,12,4.0
GUEST001426,Francesca,Brown,guest001426@email.com,Business,UK,Family,False,2022-12-09,5,4.5
GUEST001427,Lucia,Rossi,guest001427@email.com,Couple,Italy,Standard,True,2022-02-14,2,5.0
GUEST001428,Maria,Smith,guest001428@email.com,Leisure,USA,Penthouse,True,2024-08-05,4,4.2
GUEST001429,Marco,Mueller,guest001429@email.com,Leisure,Italy,Deluxe,True,2022-06-11,2,3.8
GUEST001430,John,Rossi,guest001430@email.com,Solo Travel,Greece,Penthouse,False,2023-06-12,1,4.3
GUEST001431,Maria,Johnson,guest001431@email.com,Business,Greece,Suite,True,2024-07-05,3,3.8
GUEST001432,Sophie,Rossi,guest001432@email.com,Family,Greece,Penthouse,True,2023-08-30,2,4.2
GUEST001433,Lucia,Schmidt,guest001433@email.com,Family,Greece,Family,False,2023-03-06,3,4.3
GUEST001434,Sophie,Schmidt,guest001434@email.com,Business,Germany,Penthouse,False,2022-08-24,4,4.4
GUEST001435,Maria,Schmidt,guest001435@email.com,Solo Travel,France,Penthouse,True,2022-08-22,1,4.2
GUEST001436,Maria,Garcia,guest001436@email.com,Family,Belgium,Suite,True,2024-01-26,1,4.1
GUEST001437,Francesca,Garcia,guest001437@email.com,Leisure,Germany,Family,True,2023-01-20,1,4.2
GUEST001438,Sophie,Johnson,guest001438@email.com,Solo Travel,Greece,Suite,False,2023-04-28,2,3.9
GUEST001439,Lucia,Rossi,guest001439@email.com,Solo Travel,USA,Penthouse,False,2022-02-25,1,4.9
GUEST001440,Francesca,Mueller,guest001440@email.com,Couple,France,Standard,False,2022-08-10,3,4.2
GUEST001441,Lucia,Rossi,guest001441@email.com,Leisure,Netherlands,Standard,False,2022-07-02,6,3.2
GUEST001442,Francesca,Schmidt,guest001442@email.com,Couple,Italy,Deluxe,True,2022-05-20,4,4.1
GUEST001443,Emma,Garcia,guest001443@email.com,Leisure,Netherlands,Deluxe,True,2023-10-10,1,3.3
GUEST001444,Yuki,Brown,guest001444@email.com,Business,Germany,Deluxe,False,2022-07-27,1,3.7
GUEST001445,Yuki,Mueller,guest001445@email.com,Leisure,China,Penthouse,False,2022-02-02,1,3.9
GUEST001446,Lucia,Smith,guest001446@email.com,Leisure,Netherlands,Penthouse,False,2022-10-15,1,4.9
GUEST001447,Ahmed,Johnson,guest001447@email.com,Leisure,Belgium,Family,False,2024-05-22,1,4.3
GUEST001448,Emma,Rossi,guest001448@email.com,Couple,Germany,Family,False,2023-03-05,1,4.0
GUEST001449,Ahmed,Schmidt,guest001449@email.com,Family,Greece,Penthouse,True,2022-08-14,8,4.4
GUEST001450,Klaus,Weber,guest001450@email.com,Solo Travel,Belgium,Family,False,2022-06-10,1,4.6
GUEST001451,Lucia,Mueller,guest001451@email.com,Leisure,USA,Suite,False,2023-08-15,5,3.5
GUEST001452,Marco,Garcia,guest001452@email.com,Solo Travel,Spain,Suite,False,2022-03-30,4,4.0
GUEST001453,Francesca,Martin,guest001453@email.com,Leisure,Italy,Deluxe,True,2023-05-16,9,4.2
GUEST001454,Sophie,Weber,guest001454@email.com,Business,Spain,Standard,False,2023-04-30,1,4.0
GUEST001455,Emma,Brown,guest001455@email.com,Leisure,Germany,Penthouse,False,2022-01-15,6,4.7
GUEST001456,Francesca,Garcia,guest001456@email.com,Solo Travel,Netherlands,Penthouse,False,2022-09-11,2,5.0
GUEST001457,Yuki,Zhang,guest001457@email.com,Solo Travel,Italy,Deluxe,False,2023-08-17,1,4.7
GUEST001458,Sophie,Weber,guest001458@email.com,Leisure,Spain,Standard,False,2024-08-26,1,4.1
GUEST001459,Ahmed,Weber,guest001459@email.com,Business,China,Penthouse,False,2024-07-08,3,4.7
GUEST001460,John,Zhang,guest001460@email.com,Leisure,France,Deluxe,False,2022-02-15,1,4.9
GUEST001461,John,Rossi,guest001461@email.com,Leisure,Germany,Penthouse,True,2024-01-22,2,4.3
GUEST001462,Marco,Smith,guest001462@email.com,Leisure,Germany,Suite,True,2023-03-12,1,4.8
GUEST001463,Marco,Zhang,guest001463@email.com,Business,UK,Penthouse,False,2023-05-06,5,4.3
GUEST001464,Maria,Rossi,guest001464@email.com,Leisure,UK,Suite,False,2023-05-23,1,4.1
GUEST001465,Sophie,Johnson,guest001465@email.com,Business,France,Family,False,2023-07-26,8,4.5
GUEST001466,John,Zhang,guest001466@email.com,Solo Travel,Netherlands,Penthouse,True,2024-08-30,1,4.2
GUEST001467,Sophie,Mueller,guest001467@email.com,Family,Spain,Deluxe,False,2023-01-03,3,3.8
GUEST001468,Klaus,Garcia,guest001468@email.com,Business,Netherlands,Deluxe,False,2023-10-26,1,3.8
GUEST001469,Maria,Smith,guest001469@email.com,Business,Spain,Standard,False,2023-05-07,1,3.3
GUEST001470,Klaus,Mueller,guest001470@email.com,Couple,USA,Suite,False,2023-12-22,4,4.0
GUEST001471,Emma,Weber,guest001471@email.com,Business,UK,Family,False,2024-02-05,3,4.4
GUEST001472,Lucia,Smith,guest001472@email.com,Leisure,Belgium,Family,False,2024-09-26,1,4.7
GUEST001473,Emma,Rossi,guest001473@email.com,Leisure,UK,Family,False,2024-03-01,1,4.5
GUEST001474,Ahmed,Zhang,guest001474@email.com,Business,Belgium,Family,False,2022-07-09,4,4.3
GUEST001475,Yuki,Rossi,guest001475@email.com,Leisure,Spain,Penthouse,False,2023-12-22,1,3.8
GUEST001476,John,Johnson,guest001476@email.com,Business,Spain,Suite,False,2023-01-30,3,4.8
GUEST001477,Yuki,Martin,guest001477@email.com,Leisure,USA,Family,False,2022-02-03,2,5.0
GUEST001478,Klaus,Zhang,guest001478@email.com,Solo Travel,Germany,Family,False,2024-02-10,4,3.8
GUEST001479,Klaus,Weber,guest001479@email.com,Business,Greece,Standard,True,2023-07-10,5,4.0
GUEST001480,Lucia,Garcia,guest001480@email.com,Leisure,France,Family,False,2024-03-17,4,4.2
GUEST001481,Maria,Weber,guest001481@email.com,Leisure,France,Standard,False,2024-06-20,1,4.4
GUEST001482,Yuki,Smith,guest001482@email.com,Leisure,Netherlands,Suite,False,2023-06-12,3,3.8
GUEST001483,Yuki,Smith,guest001483@email.com,Solo Travel,Belgium,Family,False,2022-04-24,1,4.1
GUEST001484,Francesca,Schmidt,guest001484@email.com,Couple,Italy,Family,True,2023-04-22,3,4.0
GUEST001485,Lucia,Smith,guest001485@email.com,Leisure,Netherlands,Penthouse,False,2023-01-10,1,4.9
GUEST001486,Yuki,Mueller,guest001486@email.com,Leisure,Belgium,Standard,False,2023-10-26,2,4.2
GUEST001487,Marco,Johnson,guest001487@email.com,Couple,Greece,Penthouse,False,2023-07-29,1,4.6
GUEST001488,Sophie,Mueller,guest001488@email.com,Couple,UK,Deluxe,False,2022-12-09,6,3.7
GUEST001489,Sophie,Martin,guest001489@email.com,Family,Greece,Penthouse,False,2022-04-27,2,4.3
GUEST001490,Emma,Weber,guest001490@email.com,Family,China,Deluxe,True,2024-06-11,3,5.0
GUEST001491,Sophie,Garcia,guest001491@email.com,Couple,China,Penthouse,True,2022-11-25,3,3.7
GUEST001492,Yuki,Brown,guest001492@email.com,Couple,Greece,Standard,False,2023-05-31,12,4.0
GUEST001493,Francesca,Brown,guest001493@email.com,Family,USA,Penthouse,True,2022-02-25,8,3.9
GUEST001494,Maria,Schmidt,guest001494@email.com,Leisure,UK,Deluxe,True,2022-12-20,3,3.8
GUEST001495,Emma,Rossi,guest001495@email.com,Leisure,Greece,Deluxe,False,2023-05-29,6,4.5
GUEST001496,Marco,Johnson,guest001496@email.com,Business,UK,Penthouse,False,2023-04-27,5,4.2
GUEST001497,Marco,Martin,guest001497@email.com,Business,Italy,Penthouse,True,2024-07-10,14,4.5
GUEST001498,Klaus,Rossi,guest001498@email.com,Couple,Netherlands,Penthouse,False,2023-09-28,6,4.6
GUEST001499,Yuki,Johnson,guest001499@email.com,Business,France,Standard,False,2022-07-12,1,4.6
GUEST001500,Emma,Johnson,guest001500@email.com,Leisure,Netherlands,Standard,True,2022-03-24,1,4.3
GUEST001501,Francesca,Mueller,guest001501@email.com,Business,Spain,Standard,True,2022-10-23,5,3.6
GUEST001502,Maria,Johnson,guest001502@email.com,Leisure,Greece,Family,True,2022-06-18,2,4.2
GUEST001503,Klaus,Johnson,guest001503@email.com,Leisure,USA,Standard,False,2023-12-15,3,3.8
GUEST001504,Ahmed,Rossi,guest001504@email.com,Leisure,Greece,Standard,False,2022-06-04,2,4.2
GUEST001505,Sophie,Martin,guest001505@email.com,Leisure,Italy,Deluxe,True,2024-09-01,2,4.2
GUEST001506,John,Brown,guest001506@email.com,Family,Italy,Penthouse,False,2023-03-03,1,3.7
GUEST001507,Marco,Mueller,guest001507@email.com,Business,Spain,Family,True,2023-05-01,1,3.7
GUEST001508,Yuki,Zhang,guest001508@email.com,Solo Travel,Germany,Deluxe,False,2023-03-31,8,4.1
GUEST001509,John,Brown,guest001509@email.com,Leisure,Netherlands,Family,False,2022-07-13,2,4.8
GUEST001510,Maria,Smith,guest001510@email.com,Couple,Belgium,Family,False,2024-06-11,5,3.7
GUEST001511,Sophie,Martin,guest001511@email.com,Couple,Netherlands,Deluxe,True,2023-10-23,2,4.5
GUEST001512,Yuki,Zhang,guest001512@email.com,Business,USA,Deluxe,True,2023-08-16,12,5.0
GUEST001513,Yuki,Schmidt,guest001513@email.com,Solo Travel,Italy,Standard,False,2023-05-13,1,4.8
GUEST001514,Lucia,Martin,guest001514@email.com,Solo Travel,Italy,Suite,False,2024-05-12,3,4.2
GUEST001515,Marco,Rossi,guest001515@email.com,Leisure,Italy,Standard,False,2023-04-14,3,3.6
GUEST001516,Klaus,Weber,guest001516@email.com,Business,Italy,Standard,False,2022-05-16,9,3.7
GUEST001517,Klaus,Mueller,guest001517@email.com,Leisure,China,Family,False,2024-03-19,1,3.9
GUEST001518,Klaus,Garcia,guest001518@email.com,Leisure,Italy,Family,True,2023-05-11,8,5.0
GUEST001519,Yuki,Brown,guest001519@email.com,Couple,UK,Standard,False,2024-02-28,2,4.6
GUEST001520,John,Mueller,guest001520@email.com,Leisure,Germany,Suite,False,2022-12-28,2,5.0
GUEST001521,Klaus,Rossi,guest001521@email.com,Leisure,USA,Penthouse,False,2024-09-06,3,4.1
GUEST001522,Ahmed,Weber,guest001522@email.com,Business,Belgium,Penthouse,False,2024-08-04,4,4.2
GUEST001523,Ahmed,Martin,guest001523@email.com,Family,Belgium,Penthouse,False,2022-10-20,7,4.3
GUEST001524,Ahmed,Mueller,guest001524@email.com,Leisure,USA,Standard,False,2024-05-09,7,4.6
GUEST001525,Ahmed,Mueller,guest001525@email.com,Leisure,Greece,Family,True,2022-09-01,2,3.9
GUEST001526,Maria,Smith,guest001526@email.com,Business,UK,Family,False,2022-11-21,7,5.0
GUEST001527,Lucia,Mueller,guest001527@email.com,Couple,UK,Penthouse,False,2023-03-28,3,4.0
GUEST001528,Klaus,Schmidt,guest001528@email.com,Business,China,Deluxe,False,2022-07-08,3,3.8
GUEST001529,Sophie,Martin,guest001529@email.com,Family,Italy,Penthouse,False,2023-12-26,4,3.4
GUEST001530,John,Schmidt,guest001530@email.com,Couple,France,Deluxe,False,2022-12-19,6,4.1
GUEST001531,Ahmed,Schmidt,guest001531@email.com,Solo Travel,Netherlands,Family,False,2023-04-05,1,4.1
GUEST001532,Marco,Mueller,guest001532@email.com,Business,Greece,Deluxe,False,2023-07-01,3,3.5
GUEST001533,Klaus,Johnson,guest001533@email.com,Family,China,Standard,False,2024-07-31,5,3.8
GUEST001534,John,Zhang,guest001534@email.com,Business,Belgium,Suite,False,2024-08-11,2,3.9
GUEST001535,Emma,Mueller,guest001535@email.com,Leisure,Greece,Standard,True,2024-08-28,1,4.2
GUEST001536,Emma,Schmidt,guest001536@email.com,Solo Travel,Belgium,Family,True,2022-06-09,1,4.4
GUEST001537,John,Martin,guest001537@email.com,Leisure,UK,Deluxe,True,2024-09-26,1,3.7
GUEST001538,Marco,Schmidt,guest001538@email.com,Business,Germany,Suite,True,2023-10-25,5,4.2
GUEST001539,Klaus,Rossi,guest001539@email.com,Business,Greece,Suite,True,2024-07-06,6,4.8
GUEST001540,Klaus,Weber,guest001540@email.com,Family,Italy,Deluxe,True,2023-11-14,3,4.2
GUEST001541,Ahmed,Weber,guest001541@email.com,Leisure,France,Family,True,2024-01-17,1,4.6
